Target_genes	Mxi1|Average	SRX140388|CH12	SRX140391|MEL	SRX15939545|NIH/3T3	SRX15939546|NIH/3T3	STRING
Zfp988	187.25	0	0	155	594	0
Fam131b	187.25	0	171	295	283	0
Cd14	187.25	0	0	341	408	0
Pdzd11	187.0	137	137	235	239	0
Nyx	187.0	240	508	0	0	0
Kif4	187.0	137	137	235	239	0
Cyfip2	187.0	630	118	0	0	0
2610042L04Rik	187.0	0	0	322	426	0
Slfn8	186.75	554	193	0	0	0
Slc22a18	186.75	0	747	0	0	0
2310009B15Rik	186.75	130	166	220	231	0
Rftn1	186.5	197	549	0	0	0
Dnajc28	186.5	270	476	0	0	0
Zfp991	186.25	0	190	213	342	0
Pdcl	186.25	155	255	166	169	0
Lyplal1	186.25	0	0	284	461	0
Gsg1	186.25	0	0	329	416	0
Sgk1	186.0	100	203	215	226	0
Scmh1	186.0	0	0	366	378	0
Arl6	186.0	0	0	377	367	0
Wasf3	185.75	0	0	300	443	0
Slc27a1	185.75	224	94	189	236	0
Slc22a21	185.75	0	282	211	250	0
Cnn3	185.75	133	0	301	309	0
Tsc22d3	185.5	327	415	0	0	0
Limd2	185.5	159	177	175	231	0
H2ac13	185.5	143	118	196	285	0
Trim58	185.25	0	741	0	0	0
Smim6	185.25	0	741	0	0	0
Plpp6	185.25	254	0	91	396	0
Arap3	185.25	0	741	0	0	0
4430402I18Rik	185.25	254	0	91	396	0
Uggt2	185.0	0	0	336	404	0
Ercc6l	185.0	228	315	105	92	0
Clca3a1	185.0	0	178	352	210	0
Aspa	185.0	0	370	120	250	0
Aph1b	185.0	154	139	238	209	0
Wdr44	184.75	121	261	166	191	0
Rpp25l	184.75	247	230	116	146	0
Pcolce	184.75	0	0	292	447	0
Luzp1	184.75	97	113	248	281	0
Alcam	184.75	234	0	225	280	0
Rnf169	184.5	94	135	218	291	0
Miga1	184.5	388	350	0	0	0
Lgals9	184.5	100	250	140	248	0
Cdk14	184.5	120	0	294	324	0
Aqp7	184.5	228	260	67	183	0
Zfp334	184.25	0	0	300	437	0
Syne2	184.25	85	0	413	239	0
Mbp	184.25	0	284	190	263	0
Mark4	184.25	139	205	214	179	0
Ifnar2	184.25	271	118	120	228	0
Gm11127	184.25	395	342	0	0	0
Exoc3l2	184.25	139	205	214	179	0
Bub3	184.25	118	280	178	161	0
Plxna1	184.0	0	0	369	367	0
Pcif1	184.0	138	262	153	183	0
Gsta4	184.0	236	179	138	183	0
Slc7a7	183.75	354	381	0	0	0
Myof	183.75	104	0	358	273	0
Omp	183.5	0	0	400	334	0
Cxcl1	183.5	0	0	320	414	0
Baz2a	183.5	126	128	160	320	0
Pdcl3	183.25	130	211	204	188	0
Pcbp4	183.25	0	117	270	346	0
Numbl	183.25	141	287	187	118	0
Glipr1l3	183.25	500	0	0	233	0
Caps2	183.25	500	0	0	233	0
Ifit2	183.0	0	0	286	446	0
Tmem170	182.75	138	223	158	212	0
Gm14288	182.75	244	180	115	192	0
Edn1	182.75	396	0	131	204	0
Amer3	182.75	731	0	0	0	0
Osmr	182.5	0	0	462	268	0
Ifi47	182.5	408	322	0	0	0
Fscn3	182.5	182	0	336	212	0
Dynlt1b	182.5	168	379	183	0	0
Plekhm2	182.25	0	104	291	334	0
Fbxl17	182.25	145	99	257	228	0
Psmd10	182.0	153	407	0	168	0
Atg4a	182.0	153	407	0	168	0
Ttc12	181.75	161	228	198	140	0
Plscr1	181.75	105	87	228	307	0
Wwtr1	181.5	0	0	330	396	0
Aadacl2fm1	181.5	407	319	0	0	0
Vps54	181.25	77	0	318	330	0
Trabd2b	181.25	0	0	335	390	0
Tnip3	181.25	325	400	0	0	0
Tha1	181.25	392	333	0	0	0
Tbx15	181.25	0	261	221	243	0
Smpd1	181.25	241	259	115	110	0
Pqlc3	181.25	134	118	274	199	0
Myo1g	181.25	327	398	0	0	0
Fbn1	181.25	0	0	257	468	0
Emc9	181.25	157	568	0	0	0
Dusp4	181.25	114	0	349	262	0
Tubb2b	181.0	217	300	207	0	0
Smurf1	181.0	144	154	221	205	0
Prune2	181.0	0	0	273	451	0
Msh5	181.0	156	154	162	252	0
Arhgap26	181.0	190	205	123	206	0
Zfp532	180.75	0	0	211	512	0
Six4	180.75	383	0	161	179	0
Rxra	180.75	0	348	207	168	0
Klra5	180.75	0	723	0	0	0
Zfp629	180.25	0	310	193	218	0
Zfp120	180.25	149	250	178	144	0
Hpdl	180.25	175	209	122	215	0
Hcls1	180.25	384	337	0	0	0
Ccn1	180.25	0	0	374	347	0
Zfp608	180.0	133	137	210	240	0
Strn4	180.0	145	146	195	234	0
Setd1a	180.0	145	148	228	199	0
Macrod2	180.0	0	0	396	324	0
Kncn	180.0	0	580	140	0	0
Gnb4	180.0	0	0	315	405	0
Fmo5	180.0	150	570	0	0	0
Fkrp	180.0	145	146	195	234	0
Cyp2j6	180.0	0	0	299	421	0
6430628N08Rik	180.0	0	580	140	0	0
Ptchd4	179.75	0	0	347	372	0
Map4k4	179.75	0	0	381	338	0
Gpsm1	179.75	106	0	277	336	0
Tpgs1	179.5	227	177	142	172	0
Madcam1	179.5	227	177	142	172	0
Fam210b	179.5	0	145	352	221	0
2210418O10Rik	179.5	273	275	0	170	0
Serinc5	179.25	177	255	113	172	0
Nos3	179.25	189	373	0	155	0
Rbm10	179.0	82	276	199	159	0
Npr2	179.0	201	130	182	203	0
Ndufb11	179.0	82	276	199	159	0
Agap1	179.0	0	0	282	434	0
Zfp697	178.75	0	0	401	314	0
Lhfpl2	178.75	0	0	292	423	0
Dnaaf6	178.75	715	0	0	0	0
Tmem266	178.5	202	0	166	346	0
Tle2	178.5	127	312	120	155	0
Pnkp	178.5	268	217	129	100	0
Lca5	178.5	309	0	162	243	0
Kcnmb1	178.5	0	714	0	0	0
Chrne	178.5	0	714	0	0	0
Apln	178.5	0	0	272	442	0
Tsc22d1	178.25	0	254	275	184	0
Pgrmc1	178.25	198	107	192	216	0
Gpc1	178.25	0	0	368	345	0
Gm1673	178.25	0	0	271	442	0
Zfp37	178.0	0	0	331	381	0
S100a3	178.0	133	139	236	204	0
Map3k1	178.0	102	187	208	215	0
Itgb5	178.0	111	0	252	349	0
Efna1	178.0	0	347	189	176	0
Yipf1	177.75	112	295	146	158	0
Yap1	177.75	0	0	359	352	0
Pold4	177.5	214	169	124	203	0
Fgfr1	177.5	0	0	400	310	0
Prnd	177.25	143	566	0	0	0
Fggy	177.25	220	0	301	188	0
Cyp8b1	177.25	0	0	305	404	0
Atxn7	177.25	131	113	298	167	0
Arxes2	177.25	0	0	258	451	0
Rab4b	177.0	109	140	246	213	0
Ptgir	177.0	285	336	87	0	0
Pcdh18	177.0	0	0	383	325	0
Mia	177.0	109	140	246	213	0
Fam3a	177.0	135	188	180	205	0
Asap2	177.0	0	0	359	349	0
Tspan9	176.75	132	0	239	336	0
Ptprn2	176.75	181	526	0	0	0
Msantd4	176.75	156	301	143	107	0
Alas1	176.75	171	266	114	156	0
Tmem164	176.5	0	362	158	186	0
Loxl1	176.5	0	0	344	362	0
Isoc2b	176.5	239	467	0	0	0
Enah	176.5	99	0	297	310	0
Vopp1	176.25	0	180	253	272	0
Tlk1	176.25	139	177	154	235	0
Fcgrt	176.25	0	0	385	320	0
Dipk1b	176.25	0	0	402	303	0
A930009A15Rik	176.25	0	705	0	0	0
Rgs11	176.0	96	608	0	0	0
Pdia2	176.0	96	608	0	0	0
Lage3	176.0	123	118	244	219	0
Cstf2t	176.0	397	0	124	183	0
Cd109	176.0	0	0	283	421	0
Brwd3	176.0	244	460	0	0	0
Arhgdig	176.0	96	608	0	0	0
Ntn5	175.75	147	196	173	187	0
Klf3	175.75	114	167	209	213	0
Cbln3	175.75	160	157	214	172	0
Ap1s3	175.75	159	544	0	0	0
Zfp760	175.5	0	220	238	244	0
Ube2e3	175.25	157	179	174	191	0
Syne1	175.25	124	165	209	203	0
Kbtbd7	175.25	383	318	0	0	0
Triqk	175.0	0	0	382	318	0
Pkdcc	175.0	0	0	375	325	0
Epha2	175.0	0	0	268	432	0
Comp	175.0	0	112	299	289	0
Sema4d	174.75	346	353	0	0	0
Nrg1	174.75	0	0	331	368	0
Gch1	174.75	168	284	104	143	0
Ggcx	174.5	113	189	222	174	0
Zfp579	174.25	226	168	111	192	0
Zfp30	174.25	92	316	122	167	0
Unc93b1	174.25	446	251	0	0	0
Slc39a1	174.25	130	180	186	201	0
Pira7	174.25	113	584	0	0	0
Pira6	174.25	113	584	0	0	0
Pira4	174.25	113	584	0	0	0
Pira11	174.25	113	584	0	0	0
Nr3c2	174.25	0	367	183	147	0
Gm14548	174.25	113	584	0	0	0
Creb3l4	174.25	130	180	186	201	0
Trim67	174.0	696	0	0	0	0
Smim1	174.0	0	297	0	399	0
Ifit1bl2	174.0	245	0	154	297	0
Ifit1	174.0	245	0	154	297	0
Zfp808	173.75	240	148	125	182	0
Rbm12	173.75	125	225	218	127	0
Mx2	173.75	164	169	119	243	0
Igsf11	173.75	695	0	0	0	0
Diras1	173.75	0	183	278	234	0
Cpne1	173.75	125	225	218	127	0
Tspan33	173.5	82	275	135	202	0
Sdc3	173.5	179	251	160	104	0
Rpl39	173.5	131	226	136	201	0
Fbxo40	173.5	259	435	0	0	0
Car9	173.5	0	694	0	0	0
Arhgef39	173.5	0	694	0	0	0
Mpp7	173.25	0	196	189	308	0
Lgals2	173.25	273	282	0	138	0
Lag3	173.25	0	249	186	258	0
Fermt3	173.25	250	443	0	0	0
Ccrl2	173.25	159	534	0	0	0
Car13	173.25	0	0	291	402	0
Tmem98	173.0	0	0	230	462	0
Zfp449	172.75	132	168	166	225	0
Cxxc4	172.75	181	0	259	251	0
Cpne4	172.75	323	0	155	213	0
Col3a1	172.75	0	198	154	339	0
Smarcal1	172.5	122	336	119	113	0
Ltb	172.5	292	398	0	0	0
Kif3c	172.5	144	123	234	189	0
Snx6	172.25	128	137	192	232	0
Pin1rt1	172.25	0	174	226	289	0
Noxa1	172.25	548	141	0	0	0
Hoxd3	172.25	194	0	185	310	0
Ccdc150	172.25	0	0	390	299	0
Arxes1	172.25	0	0	198	491	0
Cdc27	172.0	161	121	211	195	0
Zbtb38	171.75	99	173	234	181	0
Igfn1	171.75	123	564	0	0	0
Bahd1	171.75	0	155	280	252	0
Agap2	171.75	290	0	169	228	0
Adgra2	171.75	0	0	413	274	0
Uba7	171.5	234	452	0	0	0
Nkain3	171.5	686	0	0	0	0
Ppm1e	171.25	247	156	152	130	0
Nwd1	171.25	0	539	146	0	0
Pdzrn3	171.0	0	0	325	359	0
Immp1l	171.0	173	188	162	161	0
Hpca	171.0	206	478	0	0	0
Elp4	171.0	173	188	162	161	0
Unc13d	170.75	96	587	0	0	0
Pir	170.75	0	235	244	204	0
Phf19	170.75	285	398	0	0	0
Milr1	170.75	497	186	0	0	0
Itpka	170.75	193	263	150	77	0
Gask1b	170.75	0	159	191	333	0
Arhgap31	170.75	114	0	258	311	0
Rpp21	170.5	225	260	77	120	0
Erc2	170.5	0	0	375	307	0
Ckb	170.5	308	374	0	0	0
Tnc	170.25	0	0	368	313	0
Mfng	170.25	339	342	0	0	0
Mb21d2	170.25	0	0	327	354	0
Klhl6	170.25	225	456	0	0	0
Cep295nl	170.25	327	0	0	354	0
Arid1b	170.25	202	215	155	109	0
Atxn1	170.0	105	109	230	236	0
Khk	169.75	185	494	0	0	0
Fzd9	169.5	0	678	0	0	0
Esr1	169.25	228	449	0	0	0
Ephb3	169.25	0	0	301	376	0
Stx17	169.0	102	174	177	223	0
Dtx3	169.0	0	266	204	206	0
Acot6	169.0	0	676	0	0	0
Ereg	168.75	0	0	192	483	0
Fam160b2	168.5	123	162	208	181	0
Bin2	168.5	275	399	0	0	0
Zmynd8	168.25	117	135	164	257	0
Vmo1	168.25	368	305	0	0	0
Tab3	168.25	151	99	275	148	0
Ptgfrn	168.25	0	0	300	373	0
Negr1	168.25	0	0	293	380	0
Mkx	168.25	0	0	344	329	0
Kdm6a	168.25	88	312	155	118	0
Clec2i	168.25	673	0	0	0	0
BC035044	168.25	673	0	0	0	0
Actr3b	168.25	158	248	86	181	0
Peli3	167.75	0	139	299	233	0
Igfbp6	167.5	0	106	332	232	0
4921507P07Rik	167.5	285	385	0	0	0
Tmem141	167.25	128	225	165	151	0
Tcn2	167.25	248	421	0	0	0
Nacc2	167.25	133	0	293	243	0
Lurap1l	167.25	0	0	322	347	0
Ccdc183	167.25	128	225	165	151	0
Spib	167.0	197	471	0	0	0
Rcn3	167.0	0	336	188	144	0
N4bp3	167.0	359	309	0	0	0
Mybpc2	167.0	197	471	0	0	0
Wdr95	166.75	129	333	0	205	0
Tmem8b	166.75	66	151	265	185	0
Tgfb2	166.75	0	0	370	297	0
Rhpn1	166.75	247	271	149	0	0
Nrp1	166.75	92	0	237	338	0
Fam221b	166.75	66	151	265	185	0
Emd	166.75	135	162	124	246	0
Adgra3	166.75	0	0	288	379	0
Rpp25	166.5	0	544	0	122	0
Npr3	166.5	0	0	224	442	0
Gpr132	166.5	450	216	0	0	0
Zfp658	166.25	112	0	284	269	0
Zfp362	166.25	0	118	238	309	0
Trim45	166.25	130	162	180	193	0
Plppr2	166.25	0	178	272	215	0
Gm12250	166.25	466	199	0	0	0
Btn1a1	166.25	398	267	0	0	0
Abca12	166.25	0	0	185	480	0
Zfp329	166.0	149	220	157	138	0
Sp3	166.0	199	82	178	205	0
Gm14296	166.0	219	275	0	170	0
Cdkn2b	166.0	0	664	0	0	0
Klhdc1	165.75	98	205	247	113	0
Eepd1	165.75	148	322	96	97	0
Cav2	165.75	0	0	387	276	0
Carmil2	165.75	459	0	0	204	0
Nodal	165.5	0	662	0	0	0
Itgb3	165.5	159	310	115	78	0
Cabp1	165.5	216	314	0	132	0
Sorbs3	165.25	0	0	335	326	0
Rab3a	165.25	118	147	163	233	0
I830077J02Rik	165.25	256	405	0	0	0
Hoxd8	165.25	0	115	274	272	0
Chst15	165.25	225	436	0	0	0
Bnipl	165.0	0	537	123	0	0
Zfp597	164.75	659	0	0	0	0
Spdya	164.5	0	172	244	242	0
Rph3a	164.5	658	0	0	0	0
Slc9a6	164.25	123	172	187	175	0
Pbxip1	164.25	391	266	0	0	0
Nf1	164.25	113	156	207	181	0
Lrrn4cl	164.25	0	0	375	282	0
Ly6g6e	164.0	0	656	0	0	0
1600014C10Rik	164.0	173	230	139	114	0
Wls	163.75	0	0	330	325	0
G6pc	163.75	0	655	0	0	0
Dock1	163.75	0	0	291	364	0
Cd69	163.75	655	0	0	0	0
Atp2a3	163.75	219	436	0	0	0
Adgrg3	163.75	0	0	204	451	0
Sdhaf4	163.5	104	177	191	182	0
Magi3	163.5	0	0	304	350	0
L3mbtl3	163.5	129	0	290	235	0
Wnt9a	163.25	0	264	133	256	0
Tceal8	163.25	0	348	135	170	0
Pdlim1	163.25	181	0	257	215	0
6820408C15Rik	163.25	0	121	222	310	0
Ptgs2	163.0	0	0	271	381	0
Gbp9	163.0	341	0	115	196	0
Gprasp1	162.75	123	358	0	170	0
Ggps1	162.75	190	184	138	139	0
Armcx5	162.75	123	358	0	170	0
Arid4b	162.75	190	184	138	139	0
Unc5a	162.5	395	0	255	0	0
Sh3kbp1	162.5	115	95	131	309	0
Kcnh4	162.5	440	210	0	0	0
Hcrt	162.5	440	210	0	0	0
Csnk1a1	162.5	98	161	172	219	0
Col8a1	162.5	0	0	242	408	0
Cenpb	162.5	156	205	139	150	0
Sowaha	162.25	0	649	0	0	0
Sh3bp4	162.25	0	0	335	314	0
Selenon	162.25	0	0	323	326	0
Rgcc	162.25	291	358	0	0	0
Gcm1	162.25	0	649	0	0	0
Bdh1	162.25	295	354	0	0	0
Efemp2	162.0	0	221	197	230	0
Pik3c2a	161.75	156	0	218	273	0
Osgepl1	161.75	210	264	0	173	0
Prss41	161.5	0	646	0	0	0
Dnah1	161.5	203	443	0	0	0
Cercam	161.5	333	313	0	0	0
Actl6b	161.5	0	646	0	0	0
Usp44	161.25	303	342	0	0	0
Gm40035	161.25	645	0	0	0	0
Zfp935	161.0	202	208	125	109	0
Slc6a15	161.0	0	0	281	363	0
Rbmx2	161.0	115	223	115	191	0
Lrrc10	161.0	0	644	0	0	0
Disp1	161.0	348	296	0	0	0
Carmil1	161.0	103	0	281	260	0
Adam12	161.0	0	0	250	394	0
Chga	160.75	141	502	0	0	0
Zrsr1	160.5	152	219	153	118	0
Zcchc24	160.5	0	144	362	136	0
Tert	160.5	428	214	0	0	0
Sat2	160.5	0	521	121	0	0
Rem2	160.5	475	167	0	0	0
Ptprf	160.5	0	168	310	164	0
Plekhg2	160.5	216	192	91	143	0
Mapk8ip1	160.5	340	218	84	0	0
Kirrel	160.25	0	0	330	311	0
H2-T-ps	160.25	164	311	0	166	0
Exoc3l4	160.25	180	178	93	190	0
Gramd1c	160.0	275	365	0	0	0
Rell1	159.75	0	128	284	227	0
Plaat3	159.75	144	155	139	201	0
Myorg	159.75	0	326	157	156	0
Bhlhb9	159.75	201	0	232	206	0
1110017D15Rik	159.75	0	326	157	156	0
Nxpe5	159.5	0	638	0	0	0
Lpar2	159.5	200	0	244	194	0
Faxc	159.5	125	0	335	178	0
Eci2	159.5	166	173	160	139	0
Dock6	159.5	0	282	160	196	0
Dglucy	159.5	140	0	272	226	0
Gli2	159.25	0	0	271	366	0
Dera	159.25	199	197	126	115	0
Cryl1	159.25	211	266	160	0	0
Zfp3	159.0	360	276	0	0	0
Tbx18	159.0	0	0	335	301	0
Speg	159.0	331	139	0	166	0
Ptprv	159.0	259	377	0	0	0
Ptpn7	159.0	259	377	0	0	0
Gm3325	159.0	150	121	191	174	0
Pdlim7	158.75	153	131	178	173	0
Ajm1	158.75	259	286	0	90	0
Tnfrsf14	158.25	256	288	0	89	0
Mgst2	158.25	0	186	235	212	0
Arl6ip1	158.25	305	328	0	0	0
Alox5ap	158.25	0	342	117	174	0
Tjp1	158.0	0	0	380	252	0
Tceanc	158.0	77	246	142	167	0
Spag6	158.0	111	189	172	160	0
Nfkbid	158.0	325	307	0	0	0
Hcst	158.0	325	307	0	0	0
Gab1	158.0	0	0	344	288	0
Egr3	158.0	0	330	138	164	0
Tmem119	157.75	0	0	251	380	0
Bdnf	157.75	0	0	224	407	0
Adam3	157.75	631	0	0	0	0
Slc23a2	157.5	0	92	298	240	0
Rab22a	157.5	157	145	142	186	0
Med13l	157.5	0	143	262	225	0
Shld1	157.25	244	250	135	0	0
Lctl	157.25	244	385	0	0	0
Il12rb2	157.25	224	405	0	0	0
Ccr7	157.25	448	181	0	0	0
Snx32	157.0	177	451	0	0	0
Gm45915	157.0	628	0	0	0	0
Cd180	157.0	398	230	0	0	0
Prss35	156.75	151	130	176	170	0
Mip	156.75	0	191	0	436	0
Gstm6	156.75	123	103	170	231	0
Casq1	156.75	273	354	0	0	0
Aox1	156.75	0	119	214	294	0
Tnfrsf13b	156.5	626	0	0	0	0
Hnrnpa0	156.5	111	93	209	213	0
Ccdc38	156.5	378	248	0	0	0
Amdhd1	156.5	378	248	0	0	0
Cyfip1	156.25	135	133	189	168	0
Col5a1	156.25	0	0	319	306	0
C1qtnf6	156.25	188	112	144	181	0
Plpp7	156.0	0	423	201	0	0
1110002E22Rik	156.0	373	124	0	127	0
Slc2a10	155.75	0	0	292	331	0
Setmar	155.75	153	470	0	0	0
Rab1b	155.75	173	196	154	100	0
Naaa	155.75	193	324	0	106	0
Gfpt2	155.75	0	623	0	0	0
Dusp22	155.75	204	0	202	217	0
Ablim3	155.75	0	179	120	324	0
Il17d	155.5	134	488	0	0	0
Gkap1	155.5	96	192	247	87	0
Ctxn2	155.5	0	307	315	0	0
Adora3	155.5	81	541	0	0	0
Tspan13	155.25	229	392	0	0	0
Slc46a3	155.25	83	142	142	254	0
Nck2	155.25	104	139	158	220	0
Naa80	155.25	214	162	111	134	0
Hyal3	155.25	214	162	111	134	0
Hyal1	155.25	214	162	111	134	0
Ccdc102a	155.25	176	153	131	161	0
Pak3	155.0	0	0	238	382	0
Hvcn1	155.0	411	209	0	0	0
Gprc5a	155.0	243	0	169	208	0
2610008E11Rik	155.0	0	127	221	272	0
Stimate	154.75	83	152	169	215	0
Slc8b1	154.75	144	176	163	136	0
Kcnu1	154.75	291	328	0	0	0
Fgf2	154.75	0	208	172	239	0
Syt14	154.5	0	618	0	0	0
Mfsd13a	154.5	222	396	0	0	0
Cyba	154.5	273	214	131	0	0
Col4a2	154.5	0	0	250	368	0
Col4a1	154.5	0	0	250	368	0
Tctex1d4	154.25	84	111	143	279	0
Sirpa	154.25	204	0	175	238	0
Igfbp7	154.25	0	0	194	423	0
Gdf1	154.25	0	617	0	0	0
Fndc10	154.25	317	189	111	0	0
Col6a2	154.25	0	0	322	295	0
Wnt6	154.0	288	149	0	179	0
Naip5	154.0	274	0	0	342	0
Rras2	153.75	0	0	304	311	0
Pik3cg	153.75	95	520	0	0	0
Mcoln2	153.75	435	180	0	0	0
Eno2	153.75	179	92	171	173	0
Agpat3	153.75	95	0	262	258	0
Vim	153.5	132	87	208	187	0
Pyroxd2	153.5	0	302	146	166	0
Ptpn14	153.5	0	0	196	418	0
Mpp2	153.5	233	381	0	0	0
Zfp236	153.25	119	122	183	189	0
Tead1	153.25	0	0	293	320	0
Slamf6	153.25	162	451	0	0	0
Oas3	153.25	0	511	0	102	0
Dram1	153.25	0	0	285	328	0
Fgf10	153.0	0	0	325	287	0
Slc17a4	152.75	0	611	0	0	0
Gm14440	152.75	168	180	115	148	0
Bok	152.75	0	0	322	289	0
Aim2	152.75	473	0	0	138	0
Zfp109	152.5	0	0	281	329	0
Pde10a	152.5	0	0	313	297	0
Olfml3	152.5	153	199	114	144	0
Mier3	152.5	0	127	189	294	0
Dzip1l	152.5	0	0	322	288	0
Dnmt3l	152.5	110	0	263	237	0
Zfp456	152.25	351	258	0	0	0
Slc52a3	152.25	101	508	0	0	0
Sertad4	152.25	0	0	247	362	0
Ifne	152.25	0	609	0	0	0
Fbln5	152.25	0	0	324	285	0
Eif5a2	152.25	0	609	0	0	0
Ankrd50	152.25	0	89	222	298	0
Vamp8	152.0	104	176	184	144	0
Slfn4	152.0	469	139	0	0	0
Ralgps2	152.0	207	171	115	115	0
Mapt	152.0	242	366	0	0	0
Evi2b	152.0	287	321	0	0	0
Crtap	152.0	432	176	0	0	0
Rnf122	151.75	184	0	211	212	0
Mkrn3	151.75	0	0	171	436	0
Flnc	151.75	0	0	254	353	0
Anxa1	151.75	0	0	227	380	0
Ubxn2a	151.5	99	109	245	153	0
Myb	151.5	247	359	0	0	0
Irak3	151.5	173	0	0	433	0
Crlf2	151.5	103	226	165	112	0
Adgrg7	151.5	0	606	0	0	0
Mc5r	151.25	0	253	0	352	0
Cnot3	151.25	70	173	210	152	0
Chpt1	151.25	0	0	223	382	0
Maats1	151.0	176	428	0	0	0
Lipg	151.0	375	0	104	125	0
Abhd3	151.0	130	0	206	268	0
6720489N17Rik	151.0	180	175	103	146	0
Snx31	150.75	0	603	0	0	0
Elane	150.75	0	250	191	162	0
Cyp4f17	150.75	235	169	0	199	0
Mpp1	150.5	151	133	213	105	0
Efna4	150.5	0	176	246	180	0
Dnaja4	150.5	0	602	0	0	0
Aanat	150.5	199	304	0	99	0
Tnfsfm13	150.25	0	0	206	395	0
Tnfsf12	150.25	0	0	206	395	0
R3hdml	150.25	0	0	164	437	0
Apbb1	150.25	0	0	257	344	0
Zfp799	150.0	135	0	286	179	0
Tmem121b	150.0	0	248	137	215	0
Sema3c	150.0	0	0	219	381	0
Apol7a	150.0	0	0	330	270	0
Snrk	149.75	80	87	196	236	0
Rap2c	149.75	103	191	162	143	0
Ltb4r1	149.75	0	599	0	0	0
Iffo1	149.75	131	0	196	272	0
Hdgfl3	149.75	0	0	360	239	0
Gcfc2	149.75	81	176	191	151	0
Cpe	149.75	0	0	326	273	0
Camk2a	149.75	599	0	0	0	0
Spata32	149.5	504	94	0	0	0
Rps6ka1	149.5	356	242	0	0	0
Nrarp	149.5	250	348	0	0	0
Abcg2	149.5	209	152	78	159	0
Nfatc4	149.25	0	240	219	138	0
Lamb1	149.25	0	0	314	283	0
Celf3	149.25	212	385	0	0	0
Tmem106a	149.0	251	216	0	129	0
Reck	149.0	119	0	302	175	0
Neurl1b	148.5	246	348	0	0	0
Esd	148.5	113	136	143	202	0
Cd3d	148.5	199	395	0	0	0
Lgmn	148.25	176	194	72	151	0
Kcnn3	148.25	0	593	0	0	0
Csgalnact1	148.25	114	0	272	207	0
Ttc30b	148.0	171	0	186	235	0
Crb2	148.0	368	224	0	0	0
Pgap1	147.75	164	0	250	177	0
Haghl	147.75	150	161	138	142	0
Ccdc78	147.75	150	161	138	142	0
Xylt1	147.5	121	469	0	0	0
Mboat1	147.5	0	338	145	107	0
Bmper	147.5	0	0	355	235	0
Usp11	147.25	113	183	151	142	0
Tram1	147.25	200	389	0	0	0
Rbm41	147.25	201	388	0	0	0
Hdac6	147.25	104	261	115	109	0
Gm45871	147.25	228	247	0	114	0
Gm11634	147.25	0	589	0	0	0
Cpne8	147.25	0	0	312	277	0
Notch4	147.0	0	173	0	415	0
Napb	147.0	0	0	207	381	0
Kcnq5	147.0	588	0	0	0	0
Gm9222	147.0	0	0	317	271	0
Gm5796	146.75	0	0	315	272	0
1810046K07Rik	146.75	258	329	0	0	0
Fndc3a	146.5	77	0	266	243	0
Cnr2	146.5	205	381	0	0	0
Rhoj	146.25	0	0	329	256	0
Rbp2	146.25	0	585	0	0	0
Pdgfrb	146.25	0	227	241	117	0
Jakmip2	146.25	585	0	0	0	0
Emx2	146.25	0	0	322	263	0
Dock11	146.25	76	86	213	210	0
Slco3a1	145.75	0	95	268	220	0
Slc7a8	145.75	278	305	0	0	0
Osr2	145.75	0	184	229	170	0
Lyl1	145.75	269	314	0	0	0
Ldhb	145.75	0	0	222	361	0
Iqca	145.75	583	0	0	0	0
Glt28d2	145.75	277	0	180	126	0
C1ra	145.75	154	139	78	212	0
Tpcn2	145.25	131	140	140	170	0
Timp2	145.25	0	0	312	269	0
S100a5	145.25	0	139	236	206	0
Rnf17	145.25	0	581	0	0	0
Pdk3	145.25	71	163	166	181	0
Ctnnd1	145.25	0	168	199	214	0
Cibar1	145.25	236	0	136	209	0
Tubb3	145.0	224	356	0	0	0
Spry1	145.0	0	178	285	117	0
Pakap	145.0	0	0	171	409	0
Ophn1	145.0	0	0	260	320	0
Htr6	145.0	181	240	0	159	0
S100a4	144.75	0	139	236	204	0
Pde6a	144.75	266	155	0	158	0
Gpr152	144.75	212	96	110	161	0
Gabbr1	144.75	102	0	234	243	0
Cabp4	144.75	212	96	110	161	0
Zfp773	144.5	473	0	0	105	0
Msrb1	144.5	171	182	116	109	0
Grm8	144.5	318	260	0	0	0
Golm1	144.5	155	129	169	125	0
Cldn9	144.5	0	230	0	348	0
Nod1	144.25	170	72	108	227	0
Lrp4	144.25	125	347	105	0	0
Hoxc10	144.25	135	442	0	0	0
Elf3	144.25	151	330	0	96	0
Cxxc5	144.25	184	0	128	265	0
Col1a2	144.25	0	0	351	226	0
Tbc1d8b	144.0	79	304	86	107	0
Tlr4	143.75	143	0	226	206	0
Plscr2	143.75	0	175	152	248	0
Mgat5	143.75	97	109	144	225	0
Tigd4	143.5	0	574	0	0	0
Slc2a5	143.5	164	410	0	0	0
Endou	143.5	234	340	0	0	0
Atrx	143.5	199	0	154	221	0
Gm5784	143.25	0	0	296	277	0
Tead3	143.0	0	0	290	282	0
Zdhhc18	142.75	101	109	178	183	0
Plau	142.75	97	0	217	257	0
Iqank1	142.75	204	114	253	0	0
Fam83h	142.75	204	114	253	0	0
Cd48	142.75	212	359	0	0	0
Sigirr	142.5	169	249	0	152	0
Sdc2	142.5	0	0	274	296	0
Phf24	142.5	0	570	0	0	0
Mpp4	142.5	71	0	203	296	0
