	source	target	weight	p_value
182919	Trail	SCEL	-0.0763579	0.9318941
182920	Trail	SCN8A	-0.03146231	0.93190354
182921	Trail	DNAJC8	-0.055760138	0.9319472
182922	Trail	OAS2	0.19594836	0.9319533
182923	Trail	PIWIL1	-0.046294317	0.93195665
182924	Trail	BVES-AS1	0.063393384	0.93202037
182925	Trail	RUBCN	-0.0444939	0.9320598
182926	Trail	UBE2D1	-0.064329855	0.9320634
182927	Trail	RYR2	-0.035571843	0.93212813
182928	Trail	HADHB	-0.08322583	0.9321382
182929	Trail	TJP1	0.07520133	0.9321649
182930	Trail	SCYL2	-0.07414413	0.9322036
182931	Trail	AKAP12	0.18041706	0.93224245
182932	Trail	LCN6	0.044513423	0.93224275
182933	Trail	CAVIN1	0.0926775	0.93224627
182934	Trail	CEP57L1	-0.050504003	0.9322498
182935	Trail	ATE1	-0.04935712	0.9322731
182936	Trail	CEMIP	0.22862779	0.9323349
182937	Trail	CXCL10	0.91005963	0.93234295
182938	Trail	CDC27	0.066065565	0.9323482
182939	Trail	LSAMP	0.07907479	0.9324291
182940	Trail	RBM46	0.044337325	0.93246424
182941	Trail	ZNF227	0.08702423	0.9324784
182942	Trail	C17orf80	-0.060335822	0.9325088
182943	Trail	PODXL	0.18484265	0.93251795
182944	Trail	GLCCI1	0.12534253	0.932538
182945	Trail	PAX8	0.025405515	0.93255013
182946	Trail	MASTL	0.23523153	0.9326049
182947	Trail	GIMAP4	0.053090084	0.93267685
182948	Trail	CAV2	0.089565136	0.9326791
182949	Trail	INCENP	0.06419962	0.9327125
182950	Trail	SMIM13	0.12162667	0.9327468
182951	Trail	PAK2	-0.044329382	0.9327609
182952	Trail	FAM201A	0.06651228	0.932776
182953	Trail	TTC39C	-0.08639865	0.9328367
182954	Trail	SMC2	0.12090188	0.9328779
182955	Trail	RPL36A	-0.0637441	0.9328787
182956	Trail	ERP44	0.0389219	0.9329289
182957	Trail	ASB1	-0.04905443	0.93297887
182958	Trail	TFPI2	0.34043917	0.9330061
182959	Trail	SLC39A8	0.09758961	0.93301433
182960	Trail	KMT2E	-0.13423026	0.93311477
182961	Trail	C10orf126	0.042213686	0.9331769
182962	Trail	IGFBPL1	0.07619308	0.933199
182963	Trail	PROSER3	0.043119103	0.93322545
182964	Trail	TEX38	0.040451936	0.93324625
182965	Trail	WDR27	0.039604608	0.9332546
182966	Trail	TPMT	0.055286992	0.9332843
182967	Trail	NCAPG2	0.14810897	0.9333123
182968	Trail	RAB12	-0.073739	0.9333482
182969	Trail	PSKH1	-0.056919698	0.9333641
182970	Trail	CALML4	0.061863787	0.93338925
182971	Trail	DDOST	-0.057209365	0.9334685
182972	Trail	MIS18BP1	-0.093963474	0.93349874
182973	Trail	PRB4	-0.03719386	0.9335025
182974	Trail	ZFP36	-0.20261124	0.9335128
182975	Trail	CCDC59	0.08732754	0.9335593
182976	Trail	AP5S1	-0.04988553	0.9335745
182977	Trail	SLC12A4	0.040588904	0.93363905
182978	Trail	ALG14	0.087812595	0.93366987
182979	Trail	SLITRK6	-0.25873604	0.9336733
182980	Trail	TAAR9	-0.044832934	0.9336911
182981	Trail	HHAT	0.08672824	0.93371767
182982	Trail	FIS1	-0.06994343	0.93373215
182983	Trail	PPP4R3B	-0.049405217	0.9337411
182984	Trail	ZFYVE16	0.060836483	0.9337459
182985	Trail	TMEM11	-0.062694795	0.93374896
182986	Trail	ZNF697	0.11536837	0.9337638
182987	Trail	CSNK2B	0.055036366	0.93377733
182988	Trail	PRKX	0.1011961	0.9338129
182989	Trail	LINGO3	0.034308337	0.9338241
182990	Trail	KYAT3	0.061565187	0.9338323
182991	Trail	WDR20	-0.07212922	0.93386847
182992	Trail	SLC25A34	-0.053607117	0.9338706
182993	Trail	RAD54L2	-0.03641184	0.9339178
182994	Trail	TSNAX	0.07281423	0.9339476
182995	Trail	VIRMA	-0.06343342	0.9340041
182996	Trail	FOXP3	0.031122161	0.9340107
182997	Trail	ZNF611	-0.041329145	0.93404204
182998	Trail	ZNF350	0.054933764	0.93405914
182999	Trail	PALS1	-0.08011775	0.9340613
183000	Trail	CWC27	-0.070076115	0.93406236
183001	Trail	CALY	-0.04092573	0.9340792
183002	Trail	ZSWIM5	0.10481949	0.9341736
183003	Trail	FAXDC2	0.14966483	0.9341861
183004	Trail	GABRB3	-0.043801125	0.9342197
183005	Trail	CCN6	0.043756824	0.93434906
183006	Trail	DACH1	-0.07524409	0.93435454
183007	Trail	CALN1	0.035060856	0.9343607
183008	Trail	MRPL57	0.049321346	0.93439204
183009	Trail	EBF4	0.054499015	0.9343944
183010	Trail	PAQR4	0.080311604	0.93440825
183011	Trail	B4GALT6	0.11633739	0.9344318
183012	Trail	KIF22	-0.09757929	0.93446624
183013	Trail	FBXO22	0.065806255	0.9344749
183014	Trail	EPHX4	-0.12449122	0.93452287
183015	Trail	ARL6IP6	-0.087327205	0.9345782
183016	Trail	MAPK9	0.057622924	0.9345885
183017	Trail	KIFBP	0.0993323	0.9346009
183018	Trail	IQGAP3	-0.083984226	0.9346055
183019	Trail	MYOM2	-0.058229197	0.93463695
183020	Trail	NDOR1	-0.028462984	0.9346489
183021	Trail	FDFT1	0.090479665	0.9346702
183022	Trail	IL37	0.042097144	0.9346839
183023	Trail	ELOVL7	0.28678834	0.93469375
183024	Trail	TNFRSF4	0.059275858	0.9348049
183025	Trail	SFTA3	0.12636757	0.93487394
183026	Trail	ERVFRD-1	-0.051869597	0.9348797
183027	Trail	PPP6R2	0.030956315	0.9348829
183028	Trail	PCSK2	0.07788074	0.9349136
183029	Trail	CDC45	-0.17320928	0.9349174
183030	Trail	ATG9B	-0.052098878	0.9349842
183031	Trail	HMOX1	0.23284554	0.9349994
183032	Trail	PLK4	0.1185262	0.93499964
183033	Trail	LHX2	0.06339654	0.93507814
183034	Trail	SMARCA2	0.051299408	0.9350794
183035	Trail	TPRKB	-0.08362983	0.9351816
183036	Trail	PADI2	0.09776201	0.9351966
183037	Trail	BLVRA	-0.05615117	0.935211
183038	Trail	HMGN3	-0.11599001	0.93528575
183039	Trail	OSTF1	0.06577999	0.93530154
183040	Trail	ZNF513	-0.08162736	0.9353073
183041	Trail	NTN4	-0.18197393	0.935324
183042	Trail	G0S2	0.32162675	0.9353593
183043	Trail	C8orf48	-0.10622899	0.93536574
183044	Trail	GABRA5	-0.03418076	0.93540406
183045	Trail	MIS12	-0.08905118	0.9354329
183046	Trail	ZNF738	0.09452597	0.93546426
183047	Trail	TPBGL	0.062158518	0.93553686
183048	Trail	HES2	0.034192305	0.9355387
183049	Trail	CDYL2	0.076566696	0.9355562
183050	Trail	NUP35	-0.16817768	0.9355956
183051	Trail	SYTL3	-0.05819978	0.93565184
183052	Trail	TAPBPL	0.10093919	0.935667
183053	Trail	TENT5A	0.124883674	0.9356724
183054	Trail	KNSTRN	0.16554345	0.93570817
183055	Trail	SENP5	-0.04855486	0.9357294
183056	Trail	MS4A3	0.07135241	0.9357552
183057	Trail	FOXL1	0.047144406	0.93577415
183058	Trail	STRN	0.049000937	0.9358114
183059	Trail	IFITM2	0.14353111	0.93583477
183060	Trail	ZNF429	-0.056132466	0.93586963
183061	Trail	KIRREL3	-0.07667449	0.93588185
183062	Trail	DYRK3	0.044398308	0.93593514
183063	Trail	SIGLEC11	0.039352916	0.93594223
183064	Trail	FBXL18	-0.027989503	0.93594927
183065	Trail	CPA1	0.037186045	0.9359618
183066	Trail	UBE2F	0.1320071	0.9359889
183067	Trail	GPX7	0.06667725	0.93599886
183068	Trail	KRT37	-0.044588	0.93600273
183069	Trail	IL12RB2	-0.1004162	0.9360515
183070	Trail	IGSF10	-0.06162813	0.9361084
183071	Trail	RHPN2	0.13813788	0.9361143
183072	Trail	SELE	-0.12465904	0.93615544
183073	Trail	NFATC3	0.05124304	0.9361868
183074	Trail	TEX36	0.049783565	0.93621427
183075	Trail	PAGE2B	-0.07175632	0.9362325
183076	Trail	RPTOR	0.0593539	0.9362778
183077	Trail	RAB20	-0.0934275	0.9362826
183078	Trail	RNF26	0.08020035	0.9362903
183079	Trail	LRP4	0.117553934	0.93629396
183080	Trail	CDC42EP5	-0.14592505	0.9363398
183081	Trail	CD160	0.034084983	0.936408
183082	Trail	PCDH10	0.1427206	0.93644077
183083	Trail	MINDY1	-0.077525415	0.9364411
183084	Trail	TIMM23	0.049060162	0.93645626
183085	Trail	COL21A1	0.09217232	0.93645805
183086	Trail	PSAP	0.1138417	0.93647146
183087	Trail	MEGF9	0.10569118	0.93648607
183088	Trail	GPBP1	0.0903271	0.9364886
183089	Trail	RBMX2	-0.03928371	0.9365212
183090	Trail	LAMB1	0.11019798	0.9365253
183091	Trail	RELL2	0.04949448	0.93654954
183092	Trail	INPP5D	-0.059400037	0.936577
183093	Trail	CEP135	-0.068202205	0.9366133
183094	Trail	ZNF689	-0.08390106	0.936649
183095	Trail	ZNF597	0.08014992	0.9366716
183096	Trail	GPRIN3	-0.10368243	0.9366973
183097	Trail	EPB41L4A	0.06016189	0.9368667
183098	Trail	FHL2	-0.17614393	0.93687177
183099	Trail	MRPL43	0.06042079	0.9368895
183100	Trail	ZC3H14	0.067606576	0.9368907
183101	Trail	RCAN2	-0.10153127	0.93691844
183102	Trail	CAPN12	-0.057554957	0.9369655
183103	Trail	C3orf14	-0.06437346	0.9369845
183104	Trail	LMO1	-0.03736973	0.9370163
183105	Trail	LEMD3	-0.072845645	0.9370568
183106	Trail	TUBA1B	-0.13639607	0.9370929
183107	Trail	NEURL1	-0.025409339	0.93719333
183108	Trail	LINC00587	-0.04358782	0.9372093
183109	Trail	ANAPC13	0.05438565	0.93724805
183110	Trail	RTKN2	-0.10426276	0.9373263
183111	Trail	MAP2K1	0.09098212	0.93735534
183112	Trail	SSNA1	0.052079543	0.93738407
183113	Trail	LYSMD2	0.13131063	0.93741006
183114	Trail	TNFSF9	0.15738447	0.9374176
183115	Trail	RPL22L1	0.1504877	0.9374285
183116	Trail	SMIM10L2A	-0.086577766	0.9375099
183117	Trail	TMCC2	-0.04066851	0.93755406
183118	Trail	UBE2S	0.15859063	0.93758154
183119	Trail	DPY19L1	0.040734287	0.937582
183120	Trail	DSEL	0.090736054	0.93758374
183121	Trail	PPCS	-0.067169935	0.93760276
183122	Trail	PANX3	0.04765737	0.9376549
183123	Trail	INPP1	-0.12318918	0.9376624
183124	Trail	CFAP20DC	-0.0951381	0.93766665
183125	Trail	ZNF680	0.10552306	0.9377605
183126	Trail	LAS2	0.10539615	0.93784255
183127	Trail	KIF18B	-0.13097733	0.9378663
183128	Trail	MAL	-0.07385122	0.9379299
183129	Trail	UBTD2	0.10222466	0.9379715
183130	Trail	PSMA2	-0.06570085	0.93798053
183131	Trail	PNMT	0.03241627	0.9380479
183132	Trail	SCMH1	0.061063543	0.93806374
183133	Trail	VSIR	-0.140639	0.9380786
183134	Trail	COMMD9	-0.07406285	0.9381262
183135	Trail	LIN7C	-0.0617707	0.9381678
183136	Trail	BST1	0.05877315	0.9381725
183137	Trail	LIPH	0.074128516	0.938192
183138	Trail	RPL8	0.04778284	0.938207
183139	Trail	COMMD10	-0.0424724	0.9382282
183140	Trail	DHX15	-0.08909274	0.93824667
183141	Trail	ZNF555	-0.045473035	0.938316
183142	Trail	FFAR1	0.04480651	0.9383578
183143	Trail	IHO1	0.024084127	0.9384716
183144	Trail	EFHC1	0.08061037	0.9385138
183145	Trail	ZNF226	0.051940262	0.938524
183146	Trail	MACO1	-0.06065811	0.93859315
183147	Trail	SLN	0.052176934	0.9386373
183148	Trail	EIF2D	0.065521725	0.93864024
183149	Trail	ADAM10	-0.07968831	0.93864924
183150	Trail	KLHL26	-0.050869912	0.938679
183151	Trail	TEX15	0.047156274	0.9386943
183152	Trail	UGT2A3	0.034085862	0.9387028
183153	Trail	DMD	-0.045093227	0.9387144
183154	Trail	IL1R2	-0.15602282	0.93874747
183155	Trail	ANKRD55	0.053649858	0.9387627
183156	Trail	RXFP3	0.031110784	0.9388
183157	Trail	PKD2L1	0.030354273	0.93881106
183158	Trail	KCNJ13	0.15218073	0.93881834
183159	Trail	GUSB	0.04516475	0.9388214
183160	Trail	STX1A	0.07327979	0.9388259
183161	Trail	RBM45	-0.050211813	0.93883514
183162	Trail	INHA	-0.06946837	0.9388744
183163	Trail	ZBTB7A	-0.028393408	0.9388808
183164	Trail	ASF1A	-0.116830975	0.9389295
183165	Trail	FAT4	0.1057125	0.93894994
183166	Trail	SCAP	0.052566536	0.9389665
183167	Trail	ANKRD30A	0.043263387	0.9389687
183168	Trail	IRF2BPL	0.12288989	0.9389693
183169	Trail	GTF2H1	0.058429297	0.93902594
183170	Trail	IGFBP3	0.3251863	0.9390703
183171	Trail	CPLX2	0.026814373	0.9390717
183172	Trail	HORMAD1	-0.06627585	0.9390818
183173	Trail	SLC17A3	0.0369373	0.9391192
183174	Trail	TXNDC11	0.050285436	0.93913484
183175	Trail	ZNF189	0.09608834	0.9391561
183176	Trail	LYPD1	0.10970319	0.9391924
183177	Trail	COL5A2	0.104753785	0.93925184
183178	Trail	PIK3R4	-0.029517507	0.9392727
183179	Trail	LINS1	-0.0540609	0.93928814
183180	Trail	ATP6AP1L	-0.05035511	0.9394405
183181	Trail	DLGAP5	0.17492105	0.9395964
183182	Trail	MOCS1	-0.028362088	0.9396761
183183	Trail	SYTL4	0.04757443	0.9396795
183184	Trail	IQCG	0.041877393	0.93968445
183185	Trail	GABRB2	-0.030603413	0.9397405
183186	Trail	PABPC4L	-0.097965024	0.9397498
183187	Trail	CLDN11	0.089032866	0.9397734
183188	Trail	MSL1	0.045729365	0.93982667
183189	Trail	GNAT1	0.021516083	0.93983066
183190	Trail	LRIG3	0.14067616	0.93983465
183191	Trail	MPP7	-0.07753817	0.93985665
183192	Trail	PCMTD2	0.0809983	0.9398851
183193	Trail	TMEM263	0.10234334	0.9398997
183194	Trail	RXRG	0.050988775	0.93991846
183195	Trail	BLTP1	-0.04596036	0.9399185
183196	Trail	LEPROTL1	-0.075405344	0.939925
183197	Trail	CCN2	0.31802818	0.9399641
183198	Trail	CELF3	-0.028259767	0.9399657
183199	Trail	FCGR1A	-0.03474161	0.939971
183200	Trail	SEMA6B	0.03786332	0.94000095
183201	Trail	ETV3	-0.05459729	0.9400085
183202	Trail	NLGN3	-0.027765935	0.9400151
183203	Trail	ATP9A	0.064361915	0.9401214
183204	Trail	VXN	0.063019626	0.9401869
183205	Trail	MID1	-0.081824586	0.9401895
183206	Trail	AGTRAP	0.08360421	0.9402293
183207	Trail	DNAAF2	0.098522544	0.94023335
183208	Trail	CASP8AP2	-0.07544024	0.9402354
183209	Trail	UCP2	-0.12846614	0.94024587
183210	Trail	HSD11B2	0.07049755	0.9402517
183211	Trail	TTC30A	-0.0757171	0.9403515
183212	Trail	XIRP1	-0.13066067	0.94035584
183213	Trail	CDK4	0.10698038	0.94049037
183214	Trail	ATOSA	0.14842872	0.9404941
183215	Trail	ACSBG2	-0.031427007	0.9405077
183216	Trail	MRPS6	-0.17157	0.94052523
183217	Trail	PICALM	-0.055917256	0.94054955
183218	Trail	GASK1B	-0.14997314	0.9405585
183219	Trail	ABCA7	0.053777292	0.9405667
183220	Trail	SLC6A13	-0.032543465	0.94065464
183221	Trail	NEXN	0.15970793	0.94067013
183222	Trail	TSHR	-0.023131602	0.94068485
183223	Trail	SLFN5	0.20044903	0.94069344
183224	Trail	KCTD4	-0.078695185	0.9407274
183225	Trail	KRTAP4-2	-0.04594445	0.9407757
183226	Trail	PARM1	-0.073719524	0.9408358
183227	Trail	VNN1	-0.08965346	0.94084704
183228	Trail	NTPCR	-0.08539779	0.9408592
183229	Trail	CAPN10	0.02094757	0.9408859
183230	Trail	IZUMO4	-0.040989496	0.94093275
183231	Trail	POP5	-0.09698245	0.94095445
183232	Trail	C2CD4A	-0.1400968	0.9409628
183233	Trail	DDX46	-0.07982267	0.9410044
183234	Trail	CREG2	0.055465262	0.94101065
183235	Trail	NAGPA	-0.059896566	0.94103926
183236	Trail	SOAT2	-0.036098465	0.9410579
183237	Trail	DOLPP1	0.05445948	0.941076
183238	Trail	ABHD13	0.08926574	0.94107985
183239	Trail	PPP6C	-0.0529778	0.9410849
183240	Trail	CALHM2	0.08139247	0.9410891
183241	Trail	TSR2	-0.04102535	0.9411088
183242	Trail	GPC5	-0.036166992	0.9411239
183243	Trail	DDX39A	-0.11412146	0.94116855
183244	Trail	STMP1	-0.058931723	0.9412296
183245	Trail	DYNC2H1	-0.049282476	0.9412355
183246	Trail	TRAF3IP3	0.049448814	0.94126755
183247	Trail	RADX	0.03980984	0.9412841
183248	Trail	CLIC6	0.06592005	0.941311
183249	Trail	UBN2	0.05572194	0.94134516
183250	Trail	ZSCAN18	0.045547295	0.9413591
183251	Trail	ACOT8	-0.042456463	0.9414234
183252	Trail	PON1	-0.029791217	0.941468
183253	Trail	ATF3	-0.17104755	0.9415881
183254	Trail	GJD2	0.034160048	0.94161975
183255	Trail	CCDC77	-0.10252591	0.9416331
183256	Trail	CCNC	0.0450267	0.94164866
183257	Trail	NRXN2	-0.034376778	0.9416507
183258	Trail	RMND5A	-0.053026773	0.9416691
183259	Trail	GOLM2	-0.037172277	0.94170856
183260	Trail	CEP78	0.11202172	0.94173396
183261	Trail	ARL5B	0.16455077	0.9417369
183262	Trail	CHL1	0.053005446	0.94176185
183263	Trail	KPNA4	0.058165528	0.9417961
183264	Trail	RERG	-0.092358336	0.94181716
183265	Trail	PLCB4	0.097365424	0.9419493
183266	Trail	PABPC4	-0.06561682	0.9419523
183267	Trail	TMEM100	-0.11278546	0.94200563
183268	Trail	TAF9B	0.060190737	0.9420497
183269	Trail	POF1B	0.043011125	0.94206136
183270	Trail	ZNF14	-0.056381546	0.94207835
183271	Trail	TOR3A	0.08380576	0.9420992
183272	Trail	BORCS8	0.047588192	0.9421491
183273	Trail	B3GNT7	0.062506184	0.9421702
183274	Trail	ZNF616	0.07914487	0.94224644
183275	Trail	CHMP4C	0.08533432	0.9422506
183276	Trail	PDE3A	0.07262211	0.94226694
183277	Trail	TSPAN17	-0.04438633	0.9422869
183278	Trail	HDGFL3	-0.053045984	0.9423026
183279	Trail	EPHA4	-0.09268689	0.9423221
183280	Trail	HS3ST3B1	0.09448391	0.94233644
183281	Trail	TACC3	-0.121212	0.94234335
183282	Trail	ANKIB1	-0.08460161	0.9423858
183283	Trail	AFP	-0.049471736	0.94245327
183284	Trail	GABRA6	-0.034210075	0.9425493
183285	Trail	DUSP7	-0.09060962	0.942557
183286	Trail	ARMCX1	-0.09900391	0.94262606
183287	Trail	GLO1	0.0741284	0.9426304
183288	Trail	KHDC4	0.05307385	0.94264257
183289	Trail	LRRC37A3	0.054767035	0.9426661
183290	Trail	LONP1	-0.08926974	0.9427978
183291	Trail	ZDHHC15	0.041789655	0.9428135
183292	Trail	TMEM184A	0.046729214	0.9428519
183293	Trail	ZC4H2	0.0338637	0.94285846
183294	Trail	DYNLRB1	0.030769156	0.9428661
183295	Trail	CARD19	0.046718273	0.9428706
183296	Trail	BMF	-0.28422767	0.94287765
183297	Trail	C14orf93	-0.06394594	0.94295025
183298	Trail	TMEM185A	-0.046259973	0.94302917
183299	Trail	CYP4F3	-0.097883165	0.9430996
183300	Trail	CDH3	0.08046835	0.94318634
183301	Trail	PIP5KL1	0.051558223	0.94320303
183302	Trail	USP37	-0.09742608	0.94322383
183303	Trail	UROD	-0.04747833	0.94323707
183304	Trail	TTC5	-0.047754537	0.94324
183305	Trail	SYCP3	0.030682014	0.9432887
183306	Trail	DOK1	0.047889143	0.9433782
183307	Trail	PALS2	-0.08209521	0.9433974
183308	Trail	PDHA2	-0.0282758	0.943425
183309	Trail	OMP	0.03391501	0.9434338
183310	Trail	FFAR2	-0.07637616	0.9434339
183311	Trail	SLC1A2	-0.050652456	0.94344276
183312	Trail	YIPF2	0.03980076	0.94345593
183313	Trail	RAB39B	-0.11231196	0.94346017
183314	Trail	SERTAD2	-0.093880884	0.94348216
183315	Trail	THAP12	0.07870678	0.94349724
183316	Trail	ADAMTS5	0.1057952	0.9435073
183317	Trail	ARSG	0.14582121	0.94354355
183318	Trail	ETV1	0.107989974	0.9435547
183319	Trail	LPA	0.027812742	0.94355637
183320	Trail	NCK1	-0.04938655	0.94356555
183321	Trail	UBXN2B	-0.049892955	0.94357777
183322	Trail	TAS2R1	-0.025745217	0.9435889
183323	Trail	USF3	0.044385668	0.94360685
183324	Trail	IL18	0.11993036	0.9436389
183325	Trail	LRRC58	-0.09570341	0.9436704
183326	Trail	TUFT1	-0.14607243	0.94367695
183327	Trail	H1-2	-0.14708222	0.94368887
183328	Trail	ZNF577	-0.04034537	0.94369763
183329	Trail	CT55	0.031907346	0.94371635
183330	Trail	MUC16	0.108024426	0.94375956
183331	Trail	TEX12	0.026233044	0.94376016
183332	Trail	PCDHB1	-0.030722346	0.94376117
183333	Trail	PTP4A1	-0.08297178	0.9438084
183334	Trail	UXT	0.04152342	0.9438345
183335	Trail	NCR3LG1	-0.15389019	0.94385284
183336	Trail	ERICH6	0.038541608	0.94386023
183337	Trail	RBM41	-0.056060378	0.9438732
183338	Trail	TNRC6C	-0.042987432	0.94390166
183339	Trail	SOS1	-0.064533934	0.9439455
183340	Trail	CNOT2	-0.028519323	0.9439496
183341	Trail	MIER3	-0.07229112	0.94397116
183342	Trail	H2AZ2	0.067329176	0.9439729
183343	Trail	LRR1	-0.08882698	0.94399
183344	Trail	ENDOU	0.03532309	0.94399565
183345	Trail	WDR54	0.12480313	0.94408756
183346	Trail	KLHL13	-0.11506861	0.94410276
183347	Trail	PRPSAP1	-0.04608034	0.9441748
183348	Trail	ITK	0.07570631	0.9441853
183349	Trail	PRR29	-0.040153757	0.9441967
183350	Trail	ZNF789	-0.047581904	0.94420666
183351	Trail	ATP6V1B1	0.047240637	0.9442462
183352	Trail	TMED6	-0.06378304	0.9442617
183353	Trail	GNAI1	0.07452781	0.9442873
183354	Trail	MYRIP	-0.05516765	0.94434005
183355	Trail	TROAP	0.08095243	0.94434327
183356	Trail	IDH3G	0.040523704	0.9443497
183357	Trail	MDC1	0.06251061	0.9443776
183358	Trail	CHFR	0.051268775	0.9444996
183359	Trail	UBE2DNL	-0.03800856	0.94453263
183360	Trail	ARRB1	-0.06575206	0.9446348
183361	Trail	CXCL5	0.1469678	0.94466066
183362	Trail	DEPDC7	-0.15334348	0.9446898
183363	Trail	TBCEL	-0.05292121	0.9447132
183364	Trail	JPH3	0.025137765	0.9447391
183365	Trail	MINPP1	-0.100357294	0.94480777
183366	Trail	NNT	-0.059079446	0.9449196
183367	Trail	DPH3	-0.09580005	0.9449264
183368	Trail	FBXW9	-0.06926618	0.9449335
183369	Trail	ZNF501	0.06119148	0.94496924
183370	Trail	SPAG6	-0.03325142	0.94505775
183371	Trail	CUL3	0.047070187	0.94505906
183372	Trail	SEPTIN9	0.049255773	0.9450614
183373	Trail	CFAP300	-0.05752939	0.9450616
183374	Trail	PROX1	0.033225857	0.94509345
183375	Trail	PTPN7	0.0359814	0.94510317
183376	Trail	TEX19	0.055341728	0.94517624
183377	Trail	UNK	0.041683648	0.9451896
183378	Trail	RNF39	-0.06898434	0.9452603
183379	Trail	SLAMF9	0.13323492	0.9452672
183380	Trail	CTDSPL2	0.09020143	0.9452688
183381	Trail	TMEM26	0.037281305	0.94528276
183382	Trail	ZNF791	-0.09032994	0.94530106
183383	Trail	LIG4	-0.08447221	0.9453061
183384	Trail	GAB2	-0.09161639	0.94531494
183385	Trail	CLDN1	-0.16365214	0.94536334
183386	Trail	FBH1	0.031326897	0.945366
183387	Trail	DHRS9	0.08833017	0.94538397
183388	Trail	ZDHHC2	-0.058531504	0.9454265
183389	Trail	ACTA1	-0.066713154	0.9454556
183390	Trail	GRAMD1C	0.10168725	0.94547576
183391	Trail	CHMP1B	0.07303918	0.94550395
183392	Trail	TRAPPC12	0.06240902	0.94556653
183393	Trail	KRT7	0.05039027	0.9456133
183394	Trail	UBE2Q1	-0.045061108	0.94562507
183395	Trail	ICE2	0.05168265	0.9456497
183396	Trail	ZNF493	0.044048462	0.94566435
183397	Trail	FAM83G	-0.075431824	0.94567126
183398	Trail	SDR16C5	0.08216764	0.94570136
183399	Trail	CACNB1	0.028143892	0.94570327
183400	Trail	KRTAP1-5	0.10913406	0.94570833
183401	Trail	KATNA1	0.050496515	0.9457555
183402	Trail	DCDC2B	-0.030249158	0.9457815
183403	Trail	DCAF8	-0.030474138	0.9457875
183404	Trail	MIF	-0.12279926	0.945802
183405	Trail	RO60	-0.047022805	0.94584215
183406	Trail	TMEM253	0.044991408	0.94595176
183407	Trail	MRPL2	-0.043228514	0.9459697
183408	Trail	SCGB1A1	0.054746978	0.9460622
183409	Trail	FOXRED2	-0.04779098	0.94606286
183410	Trail	NUMB	-0.08239242	0.94606805
183411	Trail	ITGB7	-0.040770188	0.9460983
183412	Trail	PRAM1	-0.07518249	0.94611603
183413	Trail	FABP4	0.048126917	0.9461653
183414	Trail	VN1R1	-0.030316751	0.94618183
183415	Trail	NICN1	0.08424613	0.94623774
183416	Trail	FCGR2B	-0.1347878	0.9462662
183417	Trail	DCAF12L2	-0.043619063	0.9463112
183418	Trail	RPS27	-0.054411806	0.94631165
183419	Trail	USP2	-0.044533234	0.94635373
183420	Trail	SALL1	0.06436846	0.94636714
183421	Trail	WDR76	-0.1117494	0.94639295
183422	Trail	CLIC2	0.0763467	0.94641286
183423	Trail	EMP2	-0.06860558	0.9464326
183424	Trail	LCN2	0.0914659	0.94647413
183425	Trail	ATP6V0E1	0.049111042	0.94648486
183426	Trail	FOXA3	0.048451416	0.94651115
183427	Trail	USP1	-0.103647426	0.9466083
183428	Trail	TBPL1	0.055319898	0.9466146
183429	Trail	GOLGA3	0.034480475	0.94662446
183430	Trail	ENOX2	0.027587663	0.94663066
183431	Trail	CAPNS2	0.06038265	0.94680035
183432	Trail	ABCC6	-0.034072287	0.9468026
183433	Trail	KLF1	-0.029031891	0.94680667
183434	Trail	IL22RA1	0.04517056	0.94687295
183435	Trail	UBLCP1	-0.08934166	0.9468758
183436	Trail	TRIM56	0.105070785	0.9468979
183437	Trail	TRAF3IP2	-0.053256754	0.9468991
183438	Trail	BTBD18	-0.03580311	0.9469148
183439	Trail	SLC6A14	0.090317495	0.9469694
183440	Trail	TUT7	0.049711544	0.9469962
183441	Trail	BAG3	0.07365395	0.94701785
183442	Trail	SPTBN2	-0.037895646	0.9470855
183443	Trail	DDX59	0.04970385	0.9471537
183444	Trail	BLM	-0.11473651	0.9471676
183445	Trail	AURKA	0.104444794	0.9471798
183446	Trail	PLAAT3	-0.07174557	0.94722897
183447	Trail	DZIP3	-0.06331538	0.94727993
183448	Trail	PPFIA4	-0.1551616	0.9473269
183449	Trail	ATXN1L	-0.0750566	0.94733095
183450	Trail	GAMT	-0.053697646	0.9473394
