"tf"	"confidence"	"target"	"mor"
"402394"	"ZNF587"	"E"	"ACSF3"	1
"402395"	"ZNF587"	"E"	"ADPGK"	1
"402396"	"ZNF587"	"E"	"AFDN"	1
"402397"	"ZNF587"	"E"	"AGO3"	1
"402398"	"ZNF587"	"E"	"ANAPC5"	1
"402399"	"ZNF587"	"E"	"ANKHD1"	1
"402400"	"ZNF587"	"E"	"AP1G2"	1
"402401"	"ZNF587"	"E"	"AP1S3"	1
"402402"	"ZNF587"	"E"	"APAF1"	1
"402403"	"ZNF587"	"E"	"AREL1"	1
"402404"	"ZNF587"	"E"	"ARFGEF3"	1
"402405"	"ZNF587"	"E"	"ARHGAP8"	1
"402406"	"ZNF587"	"E"	"ARHGEF38"	1
"402407"	"ZNF587"	"E"	"ARL17A"	1
"402408"	"ZNF587"	"E"	"ASB3"	1
"402409"	"ZNF587"	"E"	"ATAD2B"	1
"402410"	"ZNF587"	"E"	"ATAT1"	1
"402411"	"ZNF587"	"E"	"ATG16L1"	1
"402412"	"ZNF587"	"E"	"ATR"	1
"402413"	"ZNF587"	"E"	"AVL9"	1
"402414"	"ZNF587"	"E"	"B3GAT2"	1
"402415"	"ZNF587"	"E"	"BBS1"	1
"402416"	"ZNF587"	"E"	"BCL2L15"	1
"402417"	"ZNF587"	"E"	"C2orf68"	1
"402418"	"ZNF587"	"E"	"CA5A"	1
"402419"	"ZNF587"	"E"	"CASZ1"	1
"402420"	"ZNF587"	"E"	"CATSPER2"	1
"402421"	"ZNF587"	"E"	"CBWD3"	1
"402422"	"ZNF587"	"E"	"CBWD5"	1
"402423"	"ZNF587"	"E"	"CCDC125"	1
"402424"	"ZNF587"	"E"	"CCNT2"	1
"402425"	"ZNF587"	"E"	"CCSER1"	1
"402426"	"ZNF587"	"E"	"CD46"	1
"402427"	"ZNF587"	"E"	"CDRT4"	1
"402428"	"ZNF587"	"E"	"CEPT1"	1
"402429"	"ZNF587"	"E"	"CHDH"	1
"402430"	"ZNF587"	"E"	"COA1"	1
"402431"	"ZNF587"	"E"	"COG2"	1
"402432"	"ZNF587"	"E"	"COG3"	1
"402433"	"ZNF587"	"E"	"CPSF6"	1
"402434"	"ZNF587"	"E"	"CYP2D6"	1
"402435"	"ZNF587"	"E"	"DDTL"	1
"402436"	"ZNF587"	"E"	"DDX55"	1
"402437"	"ZNF587"	"E"	"DMTF1"	1
"402438"	"ZNF587"	"E"	"DNA2"	1
"402439"	"ZNF587"	"E"	"DNAJC16"	1
"402440"	"ZNF587"	"E"	"DPY19L3"	1
"402441"	"ZNF587"	"E"	"EBLN2"	1
"402442"	"ZNF587"	"E"	"EED"	1
"402443"	"ZNF587"	"E"	"EIF2B5"	1
"402444"	"ZNF587"	"E"	"ENTPD6"	1
"402445"	"ZNF587"	"E"	"EP400"	1
"402446"	"ZNF587"	"E"	"EPM2AIP1"	1
"402447"	"ZNF587"	"E"	"ERN1"	1
"402448"	"ZNF587"	"E"	"ETNK1"	1
"402449"	"ZNF587"	"E"	"FAM111A"	1
"402450"	"ZNF587"	"E"	"FAM221B"	1
"402451"	"ZNF587"	"E"	"FANCL"	1
"402452"	"ZNF587"	"E"	"FAR1"	1
"402453"	"ZNF587"	"E"	"FARP1"	1
"402454"	"ZNF587"	"E"	"FARP2"	1
"402455"	"ZNF587"	"E"	"FBXL8"	1
"402456"	"ZNF587"	"E"	"FBXO22"	1
"402457"	"ZNF587"	"E"	"FCSK"	1
"402458"	"ZNF587"	"E"	"FUBP1"	1
"402459"	"ZNF587"	"E"	"GAK"	1
"402460"	"ZNF587"	"E"	"GALNS"	1
"402461"	"ZNF587"	"E"	"GALNT7"	1
"402462"	"ZNF587"	"E"	"GCC2"	1
"402463"	"ZNF587"	"E"	"GRID2IP"	1
"402464"	"ZNF587"	"E"	"GTPBP10"	1
"402465"	"ZNF587"	"E"	"H4-16"	1
"402466"	"ZNF587"	"E"	"HELB"	1
"402467"	"ZNF587"	"E"	"HID1"	1
"402468"	"ZNF587"	"E"	"HMGN1"	1
"402469"	"ZNF587"	"E"	"HMGXB3"	1
"402470"	"ZNF587"	"E"	"HNRNPD"	1
"402471"	"ZNF587"	"E"	"HNRNPH1"	1
"402472"	"ZNF587"	"E"	"HOOK3"	1
"402473"	"ZNF587"	"E"	"INO80D"	1
"402474"	"ZNF587"	"E"	"INTU"	1
"402475"	"ZNF587"	"E"	"KATNIP"	1
"402476"	"ZNF587"	"E"	"KDM4C"	1
"402477"	"ZNF587"	"E"	"KHDC4"	1
"402478"	"ZNF587"	"E"	"KIAA0319L"	1
"402479"	"ZNF587"	"E"	"KIAA1217"	1
"402480"	"ZNF587"	"E"	"KIAA2012"	1
"402481"	"ZNF587"	"E"	"KIFC2"	1
"402482"	"ZNF587"	"E"	"L3MBTL1"	1
"402483"	"ZNF587"	"E"	"LARP4B"	1
"402484"	"ZNF587"	"E"	"LCOR"	1
"402485"	"ZNF587"	"E"	"LIMK2"	1
"402486"	"ZNF587"	"E"	"LMLN"	1
"402487"	"ZNF587"	"E"	"LONP2"	1
"402488"	"ZNF587"	"E"	"LRCH3"	1
"402489"	"ZNF587"	"E"	"LRIG2"	1
"402490"	"ZNF587"	"E"	"LTO1"	1
"402491"	"ZNF587"	"E"	"MAB21L3"	1
"402492"	"ZNF587"	"E"	"MAP3K9"	1
"402493"	"ZNF587"	"E"	"MAPKAPK5"	1
"402494"	"ZNF587"	"E"	"MARCHF1"	1
"402495"	"ZNF587"	"E"	"MARVELD3"	1
"402496"	"ZNF587"	"E"	"MDM4"	1
"402497"	"ZNF587"	"E"	"MED23"	1
"402498"	"ZNF587"	"E"	"METTL3"	1
"402499"	"ZNF587"	"E"	"MFSD4B"	1
"402500"	"ZNF587"	"E"	"MOGS"	1
"402501"	"ZNF587"	"E"	"MON2"	1
"402502"	"ZNF587"	"E"	"MPHOSPH9"	1
"402503"	"ZNF587"	"E"	"MROH1"	1
"402504"	"ZNF587"	"E"	"MSH5"	1
"402505"	"ZNF587"	"E"	"MSI2"	1
"402506"	"ZNF587"	"E"	"MTF2"	1
"402507"	"ZNF587"	"E"	"MYO19"	1
"402508"	"ZNF587"	"E"	"MYO6"	1
"402509"	"ZNF587"	"E"	"MYSM1"	1
"402510"	"ZNF587"	"E"	"NAA35"	1
"402511"	"ZNF587"	"E"	"NADSYN1"	1
"402512"	"ZNF587"	"E"	"NAPEPLD"	1
"402513"	"ZNF587"	"E"	"NCBP1"	1
"402514"	"ZNF587"	"E"	"NCBP3"	1
"402515"	"ZNF587"	"E"	"NECAP1"	1
"402516"	"ZNF587"	"E"	"NEK8"	1
"402517"	"ZNF587"	"E"	"NFATC2IP"	1
"402518"	"ZNF587"	"E"	"NHLRC3"	1
"402519"	"ZNF587"	"E"	"NPIPA7"	1
"402520"	"ZNF587"	"E"	"NR2C2"	1
"402521"	"ZNF587"	"E"	"NSD2"	1
"402522"	"ZNF587"	"E"	"NSUN3"	1
"402523"	"ZNF587"	"E"	"NUP43"	1
"402524"	"ZNF587"	"E"	"OFD1"	1
"402525"	"ZNF587"	"E"	"OGFOD2"	1
"402526"	"ZNF587"	"E"	"OGT"	1
"402527"	"ZNF587"	"E"	"OSBPL2"	1
"402528"	"ZNF587"	"E"	"OTUD3"	1
"402529"	"ZNF587"	"E"	"PATJ"	1
"402530"	"ZNF587"	"E"	"PCBD2"	1
"402531"	"ZNF587"	"E"	"PCGF3"	1
"402532"	"ZNF587"	"E"	"PDE7A"	1
"402533"	"ZNF587"	"E"	"PDXDC1"	1
"402534"	"ZNF587"	"E"	"PEX26"	1
"402535"	"ZNF587"	"E"	"PGM3"	1
"402536"	"ZNF587"	"E"	"PHF20L1"	1
"402537"	"ZNF587"	"E"	"PHKA2"	1
"402538"	"ZNF587"	"E"	"PHYKPL"	1
"402539"	"ZNF587"	"E"	"PLEKHH1"	1
"402540"	"ZNF587"	"E"	"PLPP5"	1
"402541"	"ZNF587"	"E"	"PNN"	1
"402542"	"ZNF587"	"E"	"POLR2J3"	1
"402543"	"ZNF587"	"E"	"PPAT"	1
"402544"	"ZNF587"	"E"	"PRPF38B"	1
"402545"	"ZNF587"	"E"	"PSTK"	1
"402546"	"ZNF587"	"E"	"PTCD3"	1
"402547"	"ZNF587"	"E"	"PUS7L"	1
"402548"	"ZNF587"	"E"	"RALGAPB"	1
"402549"	"ZNF587"	"E"	"RALGPS1"	1
"402550"	"ZNF587"	"E"	"RASEF"	1
"402551"	"ZNF587"	"E"	"RBM19"	1
"402552"	"ZNF587"	"E"	"RBM28"	1
"402553"	"ZNF587"	"E"	"RBM39"	1
"402554"	"ZNF587"	"E"	"RDH13"	1
"402555"	"ZNF587"	"E"	"RELCH"	1
"402556"	"ZNF587"	"E"	"RPAIN"	1
"402557"	"ZNF587"	"E"	"RPAP2"	1
"402558"	"ZNF587"	"E"	"RPS6KA6"	1
"402559"	"ZNF587"	"E"	"SAG"	1
"402560"	"ZNF587"	"E"	"SCN8A"	1
"402561"	"ZNF587"	"E"	"SERINC5"	1
"402562"	"ZNF587"	"E"	"SETD4"	1
"402563"	"ZNF587"	"E"	"SETD6"	1
"402564"	"ZNF587"	"E"	"SFT2D1"	1
"402565"	"ZNF587"	"E"	"SH3YL1"	1
"402566"	"ZNF587"	"E"	"SHTN1"	1
"402567"	"ZNF587"	"E"	"SIDT1"	1
"402568"	"ZNF587"	"E"	"SLC22A5"	1
"402569"	"ZNF587"	"E"	"SLC25A16"	1
"402570"	"ZNF587"	"E"	"SLC30A7"	1
"402571"	"ZNF587"	"E"	"SLC33A1"	1
"402572"	"ZNF587"	"E"	"SLC39A9"	1
"402573"	"ZNF587"	"E"	"SLX4IP"	1
"402574"	"ZNF587"	"E"	"SMARCAD1"	1
"402575"	"ZNF587"	"E"	"SPDYE1"	1
"402576"	"ZNF587"	"E"	"SPDYE5"	1
"402577"	"ZNF587"	"E"	"SPG11"	1
"402578"	"ZNF587"	"E"	"SPICE1"	1
"402579"	"ZNF587"	"E"	"SPRYD4"	1
"402580"	"ZNF587"	"E"	"SREK1"	1
"402581"	"ZNF587"	"E"	"SRRM2"	1
"402582"	"ZNF587"	"E"	"SS18L1"	1
"402583"	"ZNF587"	"E"	"STRADA"	1
"402584"	"ZNF587"	"E"	"STX18"	1
"402585"	"ZNF587"	"E"	"SUPT7L"	1
"402586"	"ZNF587"	"E"	"SYCP3"	1
"402587"	"ZNF587"	"E"	"SYMPK"	1
"402588"	"ZNF587"	"E"	"SYNE4"	1
"402589"	"ZNF587"	"E"	"TARBP1"	1
"402590"	"ZNF587"	"E"	"TBC1D8B"	1
"402591"	"ZNF587"	"E"	"TESMIN"	1
"402592"	"ZNF587"	"E"	"TET2"	1
"402593"	"ZNF587"	"E"	"TET3"	1
"402594"	"ZNF587"	"E"	"TMEM138"	1
"402595"	"ZNF587"	"E"	"TMEM161B"	1
"402596"	"ZNF587"	"E"	"TMEM212"	1
"402597"	"ZNF587"	"E"	"TMEM266"	1
"402598"	"ZNF587"	"E"	"TMEM87B"	1
"402599"	"ZNF587"	"E"	"TRIM2"	1
"402600"	"ZNF587"	"E"	"TRIM52"	1
"402601"	"ZNF587"	"E"	"TRMT13"	1
"402602"	"ZNF587"	"E"	"TSGA10"	1
"402603"	"ZNF587"	"E"	"TSSK4"	1
"402604"	"ZNF587"	"E"	"TTC13"	1
"402605"	"ZNF587"	"E"	"TTC14"	1
"402606"	"ZNF587"	"E"	"TTC17"	1
"402607"	"ZNF587"	"E"	"TTF2"	1
"402608"	"ZNF587"	"E"	"TYW5"	1
"402609"	"ZNF587"	"E"	"UBE2G2"	1
"402610"	"ZNF587"	"E"	"UBN2"	1
"402611"	"ZNF587"	"E"	"UBXN4"	1
"402612"	"ZNF587"	"E"	"UNC80"	1
"402613"	"ZNF587"	"E"	"USP49"	1
"402614"	"ZNF587"	"E"	"UVSSA"	1
"402615"	"ZNF587"	"E"	"VHL"	1
"402616"	"ZNF587"	"E"	"VN1R1"	1
"402617"	"ZNF587"	"E"	"VPS52"	1
"402618"	"ZNF587"	"E"	"WDR73"	1
"402619"	"ZNF587"	"E"	"WDR75"	1
"402620"	"ZNF587"	"E"	"ZBTB37"	1
"402621"	"ZNF587"	"E"	"ZBTB8B"	1
"402622"	"ZNF587"	"E"	"ZC3H8"	1
"402623"	"ZNF587"	"E"	"ZDHHC13"	1
"402624"	"ZNF587"	"E"	"ZFC3H1"	1
"402625"	"ZNF587"	"E"	"ZFYVE27"	1
"402626"	"ZNF587"	"E"	"ZKSCAN1"	1
"402627"	"ZNF587"	"E"	"ZKSCAN3"	1
"402628"	"ZNF587"	"E"	"ZNF101"	1
"402629"	"ZNF587"	"E"	"ZNF107"	1
"402630"	"ZNF587"	"E"	"ZNF121"	1
"402631"	"ZNF587"	"E"	"ZNF124"	1
"402632"	"ZNF587"	"E"	"ZNF138"	1
"402633"	"ZNF587"	"E"	"ZNF169"	1
"402634"	"ZNF587"	"E"	"ZNF195"	1
"402635"	"ZNF587"	"E"	"ZNF207"	1
"402636"	"ZNF587"	"E"	"ZNF26"	1
"402637"	"ZNF587"	"E"	"ZNF264"	1
"402638"	"ZNF587"	"E"	"ZNF283"	1
"402639"	"ZNF587"	"E"	"ZNF292"	1
"402640"	"ZNF587"	"E"	"ZNF33A"	1
"402641"	"ZNF587"	"E"	"ZNF397"	1
"402642"	"ZNF587"	"E"	"ZNF417"	1
"402643"	"ZNF587"	"E"	"ZNF431"	1
"402644"	"ZNF587"	"E"	"ZNF44"	1
"402645"	"ZNF587"	"E"	"ZNF440"	1
"402646"	"ZNF587"	"E"	"ZNF445"	1
"402647"	"ZNF587"	"E"	"ZNF506"	1
"402648"	"ZNF587"	"E"	"ZNF518A"	1
"402649"	"ZNF587"	"E"	"ZNF529"	1
"402650"	"ZNF587"	"E"	"ZNF544"	1
"402651"	"ZNF587"	"E"	"ZNF552"	1
"402652"	"ZNF587"	"E"	"ZNF556"	1
"402653"	"ZNF587"	"E"	"ZNF562"	1
"402654"	"ZNF587"	"E"	"ZNF586"	1
"402655"	"ZNF587"	"E"	"ZNF611"	1
"402656"	"ZNF587"	"E"	"ZNF621"	1
"402657"	"ZNF587"	"E"	"ZNF655"	1
"402658"	"ZNF587"	"E"	"ZNF675"	1
"402659"	"ZNF587"	"E"	"ZNF70"	1
"402660"	"ZNF587"	"E"	"ZNF700"	1
"402661"	"ZNF587"	"E"	"ZNF701"	1
"402662"	"ZNF587"	"E"	"ZNF707"	1
"402663"	"ZNF587"	"E"	"ZNF708"	1
"402664"	"ZNF587"	"E"	"ZNF736"	1
"402665"	"ZNF587"	"E"	"ZNF738"	1
"402666"	"ZNF587"	"E"	"ZNF749"	1
"402667"	"ZNF587"	"E"	"ZNF774"	1
"402668"	"ZNF587"	"E"	"ZNF776"	1
"402669"	"ZNF587"	"E"	"ZNF780B"	1
"402670"	"ZNF587"	"E"	"ZNF789"	1
"402671"	"ZNF587"	"E"	"ZNF791"	1
"402672"	"ZNF587"	"E"	"ZNF793"	1
"402673"	"ZNF587"	"E"	"ZNF8"	1
"402674"	"ZNF587"	"E"	"ZNF808"	1
"402675"	"ZNF587"	"E"	"ZNF81"	1
"402676"	"ZNF587"	"E"	"ZNF814"	1
"402677"	"ZNF587"	"E"	"ZNF839"	1
"402678"	"ZNF587"	"E"	"ZNF841"	1
"402679"	"ZNF587"	"E"	"ZNF852"	1
"402680"	"ZNF587"	"E"	"ZNF891"	1
"402681"	"ZNF587"	"E"	"ZNF91"	1
"402682"	"ZNF587"	"E"	"ZRANB2"	1
"402683"	"ZNF589"	"D"	"GALM"	1
"402684"	"ZNF589"	"D"	"ABCA10"	1
"402685"	"ZNF589"	"D"	"ABCA4"	1
"402686"	"ZNF589"	"D"	"ABCG1"	1
"402687"	"ZNF589"	"D"	"ABLIM3"	1
"402688"	"ZNF589"	"D"	"AC002366.3"	1
"402689"	"ZNF589"	"D"	"AC002480.2"	1
"402690"	"ZNF589"	"D"	"AC003090.1"	1
"402691"	"ZNF589"	"D"	"AC005083.1"	1
"402692"	"ZNF589"	"D"	"AC005220.3"	1
"402693"	"ZNF589"	"D"	"AC005592.2"	1
"402694"	"ZNF589"	"D"	"AC006369.2"	1
"402695"	"ZNF589"	"D"	"AC006499.7"	1
"402696"	"ZNF589"	"D"	"AC008154.5"	1
"402697"	"ZNF589"	"D"	"AC008155.2"	1
"402698"	"ZNF589"	"D"	"AC011288.2"	1
"402699"	"ZNF589"	"D"	"AC012306.2"	1
"402700"	"ZNF589"	"D"	"AC012594.1"	1
"402701"	"ZNF589"	"D"	"AC016723.4"	1
"402702"	"ZNF589"	"D"	"AC016903.1"	1
"402703"	"ZNF589"	"D"	"AC018816.1"	1
"402704"	"ZNF589"	"D"	"AC018816.3"	1
"402705"	"ZNF589"	"D"	"AC022210.2"	1
"402706"	"ZNF589"	"D"	"AC079807.4"	1
"402707"	"ZNF589"	"D"	"AC112518.3"	1
"402708"	"ZNF589"	"D"	"AC116366.7"	1
"402709"	"ZNF589"	"D"	"AC127383.1"	1
"402710"	"ZNF589"	"D"	"ACAP2"	1
"402711"	"ZNF589"	"D"	"ACTB"	1
"402712"	"ZNF589"	"D"	"ADAMTS14"	1
"402713"	"ZNF589"	"D"	"ADIPOQ"	1
"402714"	"ZNF589"	"D"	"AK2"	1
"402715"	"ZNF589"	"D"	"AKR1C7P"	1
"402716"	"ZNF589"	"D"	"ALDH1A2"	1
"402717"	"ZNF589"	"D"	"ANGPTL2"	1
"402718"	"ZNF589"	"D"	"ANK1"	1
"402719"	"ZNF589"	"D"	"ANK3"	1
"402720"	"ZNF589"	"D"	"ANKRD33"	1
"402721"	"ZNF589"	"D"	"ANKRD55"	1
"402722"	"ZNF589"	"D"	"ANKRD7"	1
"402723"	"ZNF589"	"D"	"ANO10"	1
"402724"	"ZNF589"	"D"	"ANP32B"	1
"402725"	"ZNF589"	"D"	"ANXA3"	1
"402726"	"ZNF589"	"D"	"AP001042.1"	1
"402727"	"ZNF589"	"D"	"ARHGAP22"	1
"402728"	"ZNF589"	"D"	"ARHGAP26"	1
"402729"	"ZNF589"	"D"	"ARHGAP6"	1
"402730"	"ZNF589"	"D"	"ARL5A"	1
"402731"	"ZNF589"	"D"	"ARPC3P5"	1
"402732"	"ZNF589"	"D"	"ASTN2"	1
"402733"	"ZNF589"	"D"	"ATP2B4"	1
"402734"	"ZNF589"	"D"	"ATP5MC1P3"	1
"402735"	"ZNF589"	"D"	"ATP6V0A1"	1
"402736"	"ZNF589"	"D"	"AVPI1"	1
"402737"	"ZNF589"	"D"	"B3GNTL1P2"	1
"402738"	"ZNF589"	"D"	"BBC3"	1
"402739"	"ZNF589"	"D"	"BCAT1"	1
"402740"	"ZNF589"	"D"	"BCR"	1
"402741"	"ZNF589"	"D"	"BHLHE40"	1
"402742"	"ZNF589"	"D"	"BLOC1S4"	1
"402743"	"ZNF589"	"D"	"BRD4"	1
"402744"	"ZNF589"	"D"	"BTF3P7"	1
"402745"	"ZNF589"	"D"	"C10ORF128"	1
"402746"	"ZNF589"	"D"	"C11ORF24"	1
"402747"	"ZNF589"	"D"	"C12ORF76"	1
"402748"	"ZNF589"	"D"	"C16ORF45"	1
"402749"	"ZNF589"	"D"	"C1ORF100"	1
"402750"	"ZNF589"	"D"	"C1ORF116"	1
"402751"	"ZNF589"	"D"	"C20ORF203"	1
"402752"	"ZNF589"	"D"	"C6ORF223"	1
"402753"	"ZNF589"	"D"	"CACNB4"	1
"402754"	"ZNF589"	"D"	"CANT1"	1
"402755"	"ZNF589"	"D"	"CAPN2"	1
"402756"	"ZNF589"	"D"	"CCDC162P"	1
"402757"	"ZNF589"	"D"	"CCDC26"	1
"402758"	"ZNF589"	"D"	"CCPG1"	1
"402759"	"ZNF589"	"D"	"CD22"	1
"402760"	"ZNF589"	"D"	"CD53"	1
"402761"	"ZNF589"	"D"	"CD55"	1
"402762"	"ZNF589"	"D"	"CD84"	1
"402763"	"ZNF589"	"D"	"CDC42EP3"	1
"402764"	"ZNF589"	"D"	"CDCP1"	1
"402765"	"ZNF589"	"D"	"CDH23"	1
"402766"	"ZNF589"	"D"	"CDK5RAP2"	1
"402767"	"ZNF589"	"D"	"CDK6"	1
"402768"	"ZNF589"	"D"	"CHCHD4P5"	1
"402769"	"ZNF589"	"D"	"CHD2"	1
"402770"	"ZNF589"	"D"	"CLEC16A"	1
"402771"	"ZNF589"	"D"	"CLIP1"	1
"402772"	"ZNF589"	"D"	"CLIP2"	1
"402773"	"ZNF589"	"D"	"CMB9"	1
"402774"	"ZNF589"	"D"	"CMTR1"	1
"402775"	"ZNF589"	"D"	"CNIH3"	1
"402776"	"ZNF589"	"D"	"CNOT10"	1
"402777"	"ZNF589"	"D"	"COLGALT2"	1
"402778"	"ZNF589"	"D"	"CORO1C"	1
"402779"	"ZNF589"	"D"	"COX6A1P2"	1
"402780"	"ZNF589"	"D"	"CPED1"	1
"402781"	"ZNF589"	"D"	"CPNE5"	1
"402782"	"ZNF589"	"D"	"CTBS"	1
"402783"	"ZNF589"	"D"	"CTC"	1
"402784"	"ZNF589"	"D"	"CTD"	1
"402785"	"ZNF589"	"D"	"CTIF"	1
"402786"	"ZNF589"	"D"	"CTSB"	1
"402787"	"ZNF589"	"D"	"CUBN"	1
"402788"	"ZNF589"	"D"	"CYFIP2"	1
"402789"	"ZNF589"	"D"	"CYRIA"	1
"402790"	"ZNF589"	"D"	"DAPK2"	1
"402791"	"ZNF589"	"D"	"DCTN4"	1
"402792"	"ZNF589"	"D"	"DDIT4"	1
"402793"	"ZNF589"	"D"	"DDX60L"	1
"402794"	"ZNF589"	"D"	"DEK"	1
"402795"	"ZNF589"	"D"	"DLGAP1"	1
"402796"	"ZNF589"	"D"	"DNAH17"	1
"402797"	"ZNF589"	"D"	"DNAJB12"	1
"402798"	"ZNF589"	"D"	"DPF3"	1
"402799"	"ZNF589"	"D"	"DRC1"	1
"402800"	"ZNF589"	"D"	"DSTYK"	1
"402801"	"ZNF589"	"D"	"DTNBP1"	1
"402802"	"ZNF589"	"D"	"DUSP10"	1
"402803"	"ZNF589"	"D"	"EHD1"	1
"402804"	"ZNF589"	"D"	"EHF"	1
"402805"	"ZNF589"	"D"	"EPAS1"	1
"402806"	"ZNF589"	"D"	"EVL"	1
"402807"	"ZNF589"	"D"	"F2RL3"	1
"402808"	"ZNF589"	"D"	"FAM183DP"	1
"402809"	"ZNF589"	"D"	"FCRLA"	1
"402810"	"ZNF589"	"D"	"FDXR"	1
"402811"	"ZNF589"	"D"	"FGGY"	1
"402812"	"ZNF589"	"D"	"FHAD1"	1
"402813"	"ZNF589"	"D"	"FHL2"	1
"402814"	"ZNF589"	"D"	"FHL3"	1
"402815"	"ZNF589"	"D"	"FLJ42969"	1
"402816"	"ZNF589"	"D"	"FMNL3"	1
"402817"	"ZNF589"	"D"	"FNBP1"	1
"402818"	"ZNF589"	"D"	"FNDC3B"	1
"402819"	"ZNF589"	"D"	"FOSL2"	1
"402820"	"ZNF589"	"D"	"FOXP1"	1
"402821"	"ZNF589"	"D"	"FPR3"	1
"402822"	"ZNF589"	"D"	"GAB2"	1
"402823"	"ZNF589"	"D"	"GAPDHP28"	1
"402824"	"ZNF589"	"D"	"GDF15"	1
"402825"	"ZNF589"	"D"	"GMPR"	1
"402826"	"ZNF589"	"D"	"GNG12"	1
"402827"	"ZNF589"	"D"	"GSE1"	1
"402828"	"ZNF589"	"D"	"GYPC"	1
"402829"	"ZNF589"	"D"	"H4C8"	1
"402830"	"ZNF589"	"D"	"HCG20"	1
"402831"	"ZNF589"	"D"	"HEMGN"	1
"402832"	"ZNF589"	"D"	"HIGD1AP13"	1
"402833"	"ZNF589"	"D"	"HKDC1"	1
"402834"	"ZNF589"	"D"	"HMGN2P25"	1
"402835"	"ZNF589"	"D"	"HS1BP3"	1
"402836"	"ZNF589"	"D"	"HSDL1"	1
"402837"	"ZNF589"	"D"	"HSPE1P20"	1
"402838"	"ZNF589"	"D"	"ICAM2"	1
"402839"	"ZNF589"	"D"	"IGF1"	1
"402840"	"ZNF589"	"D"	"IGLV3"	1
"402841"	"ZNF589"	"D"	"IL1A"	1
"402842"	"ZNF589"	"D"	"IL6"	1
"402843"	"ZNF589"	"D"	"IRF2BP2"	1
"402844"	"ZNF589"	"D"	"ITGA8"	1
"402845"	"ZNF589"	"D"	"ITGB3"	1
"402846"	"ZNF589"	"D"	"ITPR2"	1
"402847"	"ZNF589"	"D"	"KB"	1
"402848"	"ZNF589"	"D"	"KCNG1"	1
"402849"	"ZNF589"	"D"	"KCNH2"	1
"402850"	"ZNF589"	"D"	"KCNMB2"	1
"402851"	"ZNF589"	"D"	"KCNN4"	1
"402852"	"ZNF589"	"D"	"KCTD14"	1
"402853"	"ZNF589"	"D"	"KLF9"	1
"402854"	"ZNF589"	"D"	"KLHL6"	1
"402855"	"ZNF589"	"D"	"KRT19P3"	1
"402856"	"ZNF589"	"D"	"KSR1"	1
"402857"	"ZNF589"	"D"	"LAPTM5"	1
"402858"	"ZNF589"	"D"	"LDLRAD3"	1
"402859"	"ZNF589"	"D"	"LHFPL2"	1
"402860"	"ZNF589"	"D"	"LHX3"	1
"402861"	"ZNF589"	"D"	"LIMD1"	1
"402862"	"ZNF589"	"D"	"LINC"	1
"402863"	"ZNF589"	"D"	"LINC00243"	1
"402864"	"ZNF589"	"D"	"LINC00534"	1
"402865"	"ZNF589"	"D"	"LINC00607"	1
"402866"	"ZNF589"	"D"	"LINC00656"	1
"402867"	"ZNF589"	"D"	"LINC00870"	1
"402868"	"ZNF589"	"D"	"LINC00880"	1
"402869"	"ZNF589"	"D"	"LINC00885"	1
"402870"	"ZNF589"	"D"	"LINC00963"	1
"402871"	"ZNF589"	"D"	"LINC01088"	1
"402872"	"ZNF589"	"D"	"LINC01228"	1
"402873"	"ZNF589"	"D"	"LINC01354"	1
"402874"	"ZNF589"	"D"	"LINC01413"	1
"402875"	"ZNF589"	"D"	"LINC01484"	1
"402876"	"ZNF589"	"D"	"LINC01485"	1
"402877"	"ZNF589"	"D"	"LINC01714"	1
"402878"	"ZNF589"	"D"	"LINC01732"	1
"402879"	"ZNF589"	"D"	"LINC01754"	1
"402880"	"ZNF589"	"D"	"LINC01768"	1
"402881"	"ZNF589"	"D"	"LINC01816"	1
"402882"	"ZNF589"	"D"	"LINC01844"	1
"402883"	"ZNF589"	"D"	"LINC01907"	1
"402884"	"ZNF589"	"D"	"LINC02038"	1
"402885"	"ZNF589"	"D"	"LINC02085"	1
"402886"	"ZNF589"	"D"	"LIPC"	1
"402887"	"ZNF589"	"D"	"LITAF"	1
"402888"	"ZNF589"	"D"	"LMO2"	1
"402889"	"ZNF589"	"D"	"LONRF2"	1
"402890"	"ZNF589"	"D"	"LPAL2"	1
"402891"	"ZNF589"	"D"	"LRBA"	1
"402892"	"ZNF589"	"D"	"LRRC8B"	1
"402893"	"ZNF589"	"D"	"LTBP1"	1
"402894"	"ZNF589"	"D"	"LUADT1"	1
"402895"	"ZNF589"	"D"	"LYPLAL1"	1
"402896"	"ZNF589"	"D"	"LYRM1"	1
"402897"	"ZNF589"	"D"	"MACF1"	1
"402898"	"ZNF589"	"D"	"MAD1L1"	1
"402899"	"ZNF589"	"D"	"MAP1LC3B2"	1
"402900"	"ZNF589"	"D"	"MAP3K5"	1
"402901"	"ZNF589"	"D"	"MARCHF3"	1
"402902"	"ZNF589"	"D"	"MED15"	1
"402903"	"ZNF589"	"D"	"MEG3"	1
"402904"	"ZNF589"	"D"	"METAP1D"	1
"402905"	"ZNF589"	"D"	"MEX3C"	1
"402906"	"ZNF589"	"D"	"MICAL2"	1
"402907"	"ZNF589"	"D"	"MIR1207"	1
"402908"	"ZNF589"	"D"	"MIR1302"	1
"402909"	"ZNF589"	"D"	"MIR1322"	1
